full_text,cleaned_text,tokenized_text,stopwords,stemmed_text
Ini dia Pak Rusli Kades kesayangan di Kampung Seruni Pesona Bapak baik hati dan menyayangi warga ini sampai menembus layar Saksikan kisahnya di Film Jumbo masih tayang di bioskop. Beli tiketnya di https://t.co/Wp7yN9ynNx ï¸ #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/Ukevxs3E3b,ini dia pak rusli kades kesayangan di kampung seruni pesona bapak baik hati dan menyayangi warga ini sampai menembus layar saksikan kisahnya di film jumbo masih tayang di bioskop beli tiketnya di,"['ini', 'dia', 'pak', 'rusli', 'kades', 'kesayangan', 'di', 'kampung', 'seruni', 'pesona', 'bapak', 'baik', 'hati', 'dan', 'menyayangi', 'warga', 'ini', 'sampai', 'menembus', 'layar', 'saksikan', 'kisahnya', 'di', 'film', 'jumbo', 'masih', 'tayang', 'di', 'bioskop', 'beli', 'tiketnya', 'di']","['rusli', 'kades', 'kesayangan', 'kampung', 'seruni', 'pesona', 'hati', 'menyayangi', 'warga', 'menembus', 'layar', 'saksikan', 'kisahnya', 'film', 'jumbo', 'tayang', 'bioskop', 'beli', 'tiketnya']",rusli kades sayang kampung seruni pesona hati sayang warga tembus layar saksi kisah film jumbo tayang bioskop beli tiket
Don pentas di korporat. #FilmJUMBO https://t.co/dgdHz3bHWp,don pentas di korporat,"['don', 'pentas', 'di', 'korporat']","['don', 'pentas', 'korporat']",don pentas korporat
semoga weekend Film Jumbo 7jt.. mari kita aminkan bersama mari bergerak bersama jumbo @jumbofilm_id @VisinemaID @visinemastudios @Adriandhy @numpangobrol #FilmJUMBO #jumbountuksemua #bergerakbersamajumbo https://t.co/nRf440z4t2,semoga weekend film jumbo 7jt mari kita aminkan bersama mari bergerak bersama jumbo,"['semoga', 'weekend', 'film', 'jumbo', '7jt', 'mari', 'kita', 'aminkan', 'bersama', 'mari', 'bergerak', 'bersama', 'jumbo']","['semoga', 'weekend', 'film', 'jumbo', '7jt', 'mari', 'aminkan', 'mari', 'bergerak', 'jumbo']",moga weekend film jumbo 7jt mari amin mari gerak jumbo
Adegan yang langsung bikin pandangan ke Atta jadi bedaï¸ Dari adegan di Film JUMBO ini ngajarin kita buat meminta maaf dan mengakui kesalahan yang udah kita lakuin #FilmJumbo #JUMBO #JumboUntukSemua https://t.co/cDfz0CNhje,adegan yang langsung bikin pandangan ke atta jadi beda dari adegan di film jumbo ini ngajarin kita buat meminta maaf dan mengakui kesalahan yang udah kita lakuin,"['adegan', 'yang', 'langsung', 'bikin', 'pandangan', 'ke', 'atta', 'jadi', 'beda', 'dari', 'adegan', 'di', 'film', 'jumbo', 'ini', 'ngajarin', 'kita', 'buat', 'meminta', 'maaf', 'dan', 'mengakui', 'kesalahan', 'yang', 'udah', 'kita', 'lakuin']","['adegan', 'langsung', 'bikin', 'pandangan', 'atta', 'beda', 'adegan', 'film', 'jumbo', 'ngajarin', 'maaf', 'mengakui', 'kesalahan', 'udah', 'lakuin']",adegan langsung bikin pandang atta beda adegan film jumbo ngajarin maaf aku salah udah lakuin
Halo sobat minjaw! Udah pada nonton Jumbo belum? Akhir-akhir ini kreator film Jumbo kasih tau kalau Don sengaja dibuat tanpa lubang telinga. Nah kamu jadi inget gak sih sama sindrom CHARGE? #FilmJUMBO #kedokteran #preklinik https://t.co/rpSM1Vlo5p,halo sobat minjaw udah pada nonton jumbo belum akhirakhir ini kreator film jumbo kasih tau kalau don sengaja dibuat tanpa lubang telinga nah kamu jadi inget tidak sih sama sindrom charge,"['halo', 'sobat', 'minjaw', 'udah', 'pada', 'nonton', 'jumbo', 'belum', 'akhirakhir', 'ini', 'kreator', 'film', 'jumbo', 'kasih', 'tau', 'kalau', 'don', 'sengaja', 'dibuat', 'tanpa', 'lubang', 'telinga', 'nah', 'kamu', 'jadi', 'inget', 'tidak', 'sih', 'sama', 'sindrom', 'charge']","['halo', 'sobat', 'minjaw', 'udah', 'nonton', 'jumbo', 'akhirakhir', 'kreator', 'film', 'jumbo', 'kasih', 'tau', 'don', 'sengaja', 'lubang', 'telinga', 'inget', 'sih', 'sindrom', 'charge']",halo sobat minjaw udah nonton jumbo akhirakhir kreator film jumbo kasih tau don sengaja lubang telinga inget sih sindrom charge
Ok ada Banyak yang mau aku komentar jadi sambil diusahakan tidak kasi spoiler: My thoughts and opinions on #FilmJumbo ,ok ada banyak yang mau aku komentar jadi sambil diusahakan tidak kasi spoiler my thoughts and opinions on,"['ok', 'ada', 'banyak', 'yang', 'mau', 'aku', 'komentar', 'jadi', 'sambil', 'diusahakan', 'tidak', 'kasi', 'spoiler', 'my', 'thoughts', 'and', 'opinions', 'on']","['ok', 'komentar', 'diusahakan', 'kasi', 'spoiler', 'my', 'thoughts', 'and', 'opinions', 'on']",ok komentar usaha kasi spoiler my thoughts and opinions on
Mau berterima kasih buat seluruh pihak yg udah menghadirkan film JUMBO. Thx u so much krena bnr ngobatin inner child gw yg berantakan dan gw merasa gw ga sndrian pernh ngrsain hal ituï¸ @VisinemaID #jumbountuksemua #FilmJUMBO,mau berterima kasih buat seluruh pihak yang udah menghadirkan film jumbo terima kasih u so much krena bnr ngobatin inner child gw yang berantakan dan gw merasa gw tidak sndrian pernh ngrsain hal itu,"['mau', 'berterima', 'kasih', 'buat', 'seluruh', 'pihak', 'yang', 'udah', 'menghadirkan', 'film', 'jumbo', 'terima', 'kasih', 'u', 'so', 'much', 'krena', 'bnr', 'ngobatin', 'inner', 'child', 'gw', 'yang', 'berantakan', 'dan', 'gw', 'merasa', 'gw', 'tidak', 'sndrian', 'pernh', 'ngrsain', 'hal', 'itu']","['berterima', 'kasih', 'udah', 'menghadirkan', 'film', 'jumbo', 'terima', 'kasih', 'u', 'so', 'much', 'krena', 'bnr', 'ngobatin', 'inner', 'child', 'gw', 'berantakan', 'gw', 'gw', 'sndrian', 'pernh', 'ngrsain']",terima kasih udah hadir film jumbo terima kasih u so much krena bnr ngobatin inner child gw beranta gw gw sndrian pernh ngrsain
Inb4 di CF dan event2 geek kedepan banyak yg cosplay #GengJumbo Dan fancomic fanmerch etc #FilmJUMBO #BuzzerJumbo,inb4 di cf dan event2 geek kedepan banyak yang cosplay dan fancomic fanmerch etc,"['inb4', 'di', 'cf', 'dan', 'event2', 'geek', 'kedepan', 'banyak', 'yang', 'cosplay', 'dan', 'fancomic', 'fanmerch', 'etc']","['inb4', 'cf', 'event2', 'geek', 'kedepan', 'cosplay', 'fancomic', 'fanmerch', 'etc']",inb4 cf event2 geek depan cosplay fancomic fanmerch etc
Nonton Jumbo yg kedua kalinya.. tadi barengan sama bocil2 banyak banget ada yg serombongan pake seragam sekolah sama gurunya. Ada yg rame2 sama temen2 dan para ibunya. Tp mereka anteng pas filmnya main keren banget #FilmJumbo https://t.co/Ax0oK2cWXk,nonton jumbo yang kedua kalinya tadi barengan sama bocil2 banyak banget ada yang serombongan pake seragam sekolah sama gurunya ada yang rame2 sama temen2 dan para ibunya tp mereka anteng pas filmnya main keren banget,"['nonton', 'jumbo', 'yang', 'kedua', 'kalinya', 'tadi', 'barengan', 'sama', 'bocil2', 'banyak', 'banget', 'ada', 'yang', 'serombongan', 'pake', 'seragam', 'sekolah', 'sama', 'gurunya', 'ada', 'yang', 'rame2', 'sama', 'temen2', 'dan', 'para', 'ibunya', 'tp', 'mereka', 'anteng', 'pas', 'filmnya', 'main', 'keren', 'banget']","['nonton', 'jumbo', 'kalinya', 'barengan', 'bocil2', 'banget', 'serombongan', 'pake', 'seragam', 'sekolah', 'gurunya', 'rame2', 'temen2', 'ibunya', 'tp', 'anteng', 'pas', 'filmnya', 'main', 'keren', 'banget']",nonton jumbo kali bareng bocil2 banget serombong pake seragam sekolah guru rame2 temen2 ibu tp anteng pas film main keren banget
Dukungan dan semangat kalian adalah bahan bakar terbesar yang membawa JUMBO sampai ke titik ini! Semoga momen nobarnya jadi core memory yang nggak terlupakan ya #JumboUntukSemua #JUMBO #FilmJumbo #FilmAnimasi https://t.co/sNxR8vk9yz,dukungan dan semangat kalian adalah bahan bakar terbesar yang membawa jumbo sampai ke titik ini semoga momen nobarnya jadi core memory yang nggak terlupakan ya,"['dukungan', 'dan', 'semangat', 'kalian', 'adalah', 'bahan', 'bakar', 'terbesar', 'yang', 'membawa', 'jumbo', 'sampai', 'ke', 'titik', 'ini', 'semoga', 'momen', 'nobarnya', 'jadi', 'core', 'memory', 'yang', 'nggak', 'terlupakan', 'ya']","['dukungan', 'semangat', 'bahan', 'bakar', 'terbesar', 'membawa', 'jumbo', 'titik', 'semoga', 'momen', 'nobarnya', 'core', 'memory', 'nggak', 'terlupakan', 'ya']",dukung semangat bahan bakar besar bawa jumbo titik moga momen nobarnya core memory nggak lupa ya
Purwokerto lagi @Adriandhy @VisinemaID @jumbofilm_id #FilmJUMBO #BuzzerJUMBO https://t.co/PB07OCHKGB,purwokerto lagi,"['purwokerto', 'lagi']",['purwokerto'],purwokerto
Post yg bagus banget dari Kak Eva Siburian nih sebuah pelajaran tentang berkarir dari film Jumbo. Padahal filmnya animasi untuk semua umur. Yg udah nonton #FilmJumbo coba share di komen pelajaran yg kamu dapet. https://t.co/hNs9hDVTmQ,post yang bagus banget dari kak eva siburian ini sebuah pelajaran tentang berkarir dari film jumbo padahal filmnya animasi untuk semua umur yang udah nonton coba share di komen pelajaran yang kamu dapet,"['post', 'yang', 'bagus', 'banget', 'dari', 'kak', 'eva', 'siburian', 'ini', 'sebuah', 'pelajaran', 'tentang', 'berkarir', 'dari', 'film', 'jumbo', 'padahal', 'filmnya', 'animasi', 'untuk', 'semua', 'umur', 'yang', 'udah', 'nonton', 'coba', 'share', 'di', 'komen', 'pelajaran', 'yang', 'kamu', 'dapet']","['post', 'bagus', 'banget', 'kak', 'eva', 'siburian', 'pelajaran', 'berkarir', 'film', 'jumbo', 'filmnya', 'animasi', 'umur', 'udah', 'nonton', 'coba', 'share', 'komen', 'pelajaran', 'dapet']",post bagus banget kak eva siburian ajar berkarir film jumbo film animasi umur udah nonton coba share komen ajar dapet
Gas ngk sih bangg sekuel jumbo @Adriandhy @jumbofilm_id #JUMBO #JumboUntukSemua #FilmJUMBO https://t.co/8KxfbfLbdH,gas ngk sih bangg sekuel jumbo,"['gas', 'ngk', 'sih', 'bangg', 'sekuel', 'jumbo']","['gas', 'ngk', 'sih', 'bangg', 'sekuel', 'jumbo']",gas ngk sih bangg sekuel jumbo
Rakyat tau tetangga malaysia krisis beras dan memohon impor dari Indonesia boleh saja membantu tapi INGAT WARGA KITA (PEKERJA MIGRAN) yg ditembak brutal (mati) polisi air Malaysia belum ada tanggung jawabnya pak #prabowogibran #DPRRI #TNIindonesia #polrihadir #FilmJUMBO #MBG,rakyat tau tetangga malaysia krisis beras dan memohon impor dari indonesia boleh saja membantu tapi ingat warga kita pekerja migran yang ditembak brutal mati polisi air malaysia belum ada tanggung jawabnya pak,"['rakyat', 'tau', 'tetangga', 'malaysia', 'krisis', 'beras', 'dan', 'memohon', 'impor', 'dari', 'indonesia', 'boleh', 'saja', 'membantu', 'tapi', 'ingat', 'warga', 'kita', 'pekerja', 'migran', 'yang', 'ditembak', 'brutal', 'mati', 'polisi', 'air', 'malaysia', 'belum', 'ada', 'tanggung', 'jawabnya', 'pak']","['rakyat', 'tau', 'tetangga', 'malaysia', 'krisis', 'beras', 'memohon', 'impor', 'indonesia', 'membantu', 'warga', 'pekerja', 'migran', 'ditembak', 'brutal', 'mati', 'polisi', 'air', 'malaysia', 'tanggung']",rakyat tau tetangga malaysia krisis beras mohon impor indonesia bantu warga kerja migran tembak brutal mati polisi air malaysia tanggung
Tiga adegan tiga momen penuh makna yang setiap detiknya mengajarkan kita satu hal penting untuk belajar mendengar Yang mana yang paling ngena buat kamu? #JUMBO #JumboUntukSemua #FilmJUMBO https://t.co/9cOZ6souYB,tiga adegan tiga momen penuh makna yang setiap detiknya mengajarkan kita satu hal penting untuk belajar mendengar yang mana yang paling ngena buat kamu,"['tiga', 'adegan', 'tiga', 'momen', 'penuh', 'makna', 'yang', 'setiap', 'detiknya', 'mengajarkan', 'kita', 'satu', 'hal', 'penting', 'untuk', 'belajar', 'mendengar', 'yang', 'mana', 'yang', 'paling', 'ngena', 'buat', 'kamu']","['adegan', 'momen', 'penuh', 'makna', 'detiknya', 'mengajarkan', 'belajar', 'mendengar', 'ngena']",adegan momen penuh makna detik ajar ajar dengar ngena
Fun Fact scene yg gak terlupakan dari film Jumbo bagi Ryan Adriandhy #jumbo #filmjumbo #ryanadriandhy #lip6alv https://t.co/iGu2tXQIQF,fun fact scene yang tidak terlupakan dari film jumbo bagi ryan adriandhy,"['fun', 'fact', 'scene', 'yang', 'tidak', 'terlupakan', 'dari', 'film', 'jumbo', 'bagi', 'ryan', 'adriandhy']","['fun', 'fact', 'scene', 'terlupakan', 'film', 'jumbo', 'ryan', 'adriandhy']",fun fact scene lupa film jumbo ryan adriandhy
Tyda menyesal support #FilmJUMBO sejak awal. #BuzzerJUMBO https://t.co/gv0C0yyhIa,tyda menyesal support sejak awal,"['tyda', 'menyesal', 'support', 'sejak', 'awal']","['tyda', 'menyesal', 'support']",tyda sesal support
Udah nonton Jumbo dan Selalu Ada Di Nadimu adalah salah satu elemen yang stay di hati. Aransemen &amp; liriknya teduh hangat sekaligus kokoh. Jadi pengin denger Risu nyanyiin lagu ini #FilmJUMBO #RisuAdaDiNadimu #Risuggestion @Adriandhy @laleilmanino https://t.co/q6hRlSK7mT,udah nonton jumbo dan selalu ada di nadimu adalah salah satu elemen yang stay di hati aransemen amp liriknya teduh hangat sekaligus kokoh jadi pengin denger risu nyanyiin lagu ini,"['udah', 'nonton', 'jumbo', 'dan', 'selalu', 'ada', 'di', 'nadimu', 'adalah', 'salah', 'satu', 'elemen', 'yang', 'stay', 'di', 'hati', 'aransemen', 'amp', 'liriknya', 'teduh', 'hangat', 'sekaligus', 'kokoh', 'jadi', 'pengin', 'denger', 'risu', 'nyanyiin', 'lagu', 'ini']","['udah', 'nonton', 'jumbo', 'nadimu', 'salah', 'elemen', 'stay', 'hati', 'aransemen', 'amp', 'liriknya', 'teduh', 'hangat', 'kokoh', 'pengin', 'denger', 'risu', 'nyanyiin', 'lagu']",udah nonton jumbo nadi salah elemen stay hati aransemen amp lirik teduh hangat kokoh pengin denger risu nyanyiin lagu
makan telur ceplok pake kecap kayak Atta #FilmJUMBO @jumbofilm_id @Adriandhy https://t.co/VNWRNTYMUb,makan telur ceplok pake kecap kayak atta,"['makan', 'telur', 'ceplok', 'pake', 'kecap', 'kayak', 'atta']","['makan', 'telur', 'ceplok', 'pake', 'kecap', 'kayak', 'atta']",makan telur ceplok pake kecap kayak atta
Aku sebagai risuners ingin risu cover Ada Di Nadimu Tuh liat tupai ini cakep kan cakep Suaranya juga cakep lo berikan tupai cantik ini diberikan izin untuk mengcover lagunya JUMBO filmnya juga bagusss 10/10000 dah **#FilmJUMBO #RisuAdaDiNadimu and #Risuggestion** https://t.co/K7pn1SVHX4,aku sebagai risuners ingin risu cover ada di nadimu tuh liat tupai ini cakep kan cakep suaranya juga cakep lo berikan tupai cantik ini diberikan izin untuk mengcover lagunya jumbo filmnya juga bagusss 1010000 dah and,"['aku', 'sebagai', 'risuners', 'ingin', 'risu', 'cover', 'ada', 'di', 'nadimu', 'tuh', 'liat', 'tupai', 'ini', 'cakep', 'kan', 'cakep', 'suaranya', 'juga', 'cakep', 'lo', 'berikan', 'tupai', 'cantik', 'ini', 'diberikan', 'izin', 'untuk', 'mengcover', 'lagunya', 'jumbo', 'filmnya', 'juga', 'bagusss', '1010000', 'dah', 'and']","['risuners', 'risu', 'cover', 'nadimu', 'tuh', 'liat', 'tupai', 'cakep', 'cakep', 'suaranya', 'cakep', 'lo', 'tupai', 'cantik', 'izin', 'mengcover', 'lagunya', 'jumbo', 'filmnya', 'bagusss', '1010000', 'dah', 'and']",risuners risu cover nadi tuh liat tupai cakep cakep suara cakep lo tupai cantik izin mengcover lagu jumbo film bagusss 1010000 dah and
Halo Bang Ryan! @Adriandhy Izin bertanya tentang Fan Merch dan rule copyright Jumbo. Apa boleh memperjual belikan fanmerch seperti keychain/stiker Don dan kawan-kawan di art market? Kalau boleh rencananya mau cetak untuk dijual selama comifuro 20 ajaa #FilmJumbo #JumboFanart https://t.co/e0RjlZvTmb,halo bang ryan izin bertanya tentang fan merch dan rule copyright jumbo apa boleh memperjual belikan fanmerch seperti keychainstiker don dan kawankawan di art market kalau boleh rencananya mau cetak untuk dijual selama comifuro 20 ajaa,"['halo', 'bang', 'ryan', 'izin', 'bertanya', 'tentang', 'fan', 'merch', 'dan', 'rule', 'copyright', 'jumbo', 'apa', 'boleh', 'memperjual', 'belikan', 'fanmerch', 'seperti', 'keychainstiker', 'don', 'dan', 'kawankawan', 'di', 'art', 'market', 'kalau', 'boleh', 'rencananya', 'mau', 'cetak', 'untuk', 'dijual', 'selama', 'comifuro', '20', 'ajaa']","['halo', 'bang', 'ryan', 'izin', 'fan', 'merch', 'rule', 'copyright', 'jumbo', 'memperjual', 'belikan', 'fanmerch', 'keychainstiker', 'don', 'kawankawan', 'art', 'market', 'rencananya', 'cetak', 'dijual', 'comifuro', '20', 'ajaa']",halo bang ryan izin fan merch rule copyright jumbo jual belikan fanmerch keychainstiker don kawankawan art market rencana cetak jual comifuro 20 ajaa
 Kami akan selalu ada di nadimu sumpah ini pemilihan diksi yg jenius dan indah pengen banget suatu hari Risu dapet kesempatan nyanyiin lagu ini pasti cocok banget #RisuAdaDiNadimu #Risuggestion #FilmJUMBO @jumbofilm_id @laleilmanino @Adriandhy https://t.co/KlMssZPXSa,kami akan selalu ada di nadimu sumpah ini pemilihan diksi yang jenius dan indah pengen banget suatu hari risu dapet kesempatan nyanyiin lagu ini pasti cocok banget,"['kami', 'akan', 'selalu', 'ada', 'di', 'nadimu', 'sumpah', 'ini', 'pemilihan', 'diksi', 'yang', 'jenius', 'dan', 'indah', 'pengen', 'banget', 'suatu', 'hari', 'risu', 'dapet', 'kesempatan', 'nyanyiin', 'lagu', 'ini', 'pasti', 'cocok', 'banget']","['nadimu', 'sumpah', 'pemilihan', 'diksi', 'jenius', 'indah', 'pengen', 'banget', 'risu', 'dapet', 'kesempatan', 'nyanyiin', 'lagu', 'cocok', 'banget']",nadi sumpah pilih diksi jenius indah ken banget risu dapet sempat nyanyiin lagu cocok banget
Can we have this squrl to cover the song too Kemakan buzzer jumbo di bawah 2 kali nonton dan 2 2nya membuat terenyuh hati ini #FilmJUMBO #RisuAdaDiNadimu #Risuggestion @Adriandhy @laleilmanino https://t.co/SvmFWVOTth,can we have this squrl to cover the song too kemakan buzzer jumbo di bawah 2 kali nonton dan 2 2nya membuat terenyuh hati ini,"['can', 'we', 'have', 'this', 'squrl', 'to', 'cover', 'the', 'song', 'too', 'kemakan', 'buzzer', 'jumbo', 'di', 'bawah', '2', 'kali', 'nonton', 'dan', '2', '2nya', 'membuat', 'terenyuh', 'hati', 'ini']","['can', 'we', 'have', 'this', 'squrl', 'to', 'cover', 'the', 'song', 'too', 'kemakan', 'buzzer', 'jumbo', '2', 'kali', 'nonton', '2', '2nya', 'terenyuh', 'hati']",can we have this squrl to cover the song too makan buzzer jumbo 2 kali nonton 2 2nya terenyuh hati
ga sabar buat Risu bikin cover Selalu Ada di Nadimu dari film Jumbo pls pls pls #FilmJUMBO #RisuAdaDiNadimu #Risuggestion,tidak sabar buat risu bikin cover selalu ada di nadimu dari film jumbo tolong tolong tolong,"['tidak', 'sabar', 'buat', 'risu', 'bikin', 'cover', 'selalu', 'ada', 'di', 'nadimu', 'dari', 'film', 'jumbo', 'tolong', 'tolong', 'tolong']","['sabar', 'risu', 'bikin', 'cover', 'nadimu', 'film', 'jumbo', 'tolong', 'tolong', 'tolong']",sabar risu bikin cover nadi film jumbo tolong tolong tolong
haaaiii teman teman kediri aku ada rencana nonton jumbooo minggu besok apakah ada yang mau nonton barengan sama akuu?? hihi lagi coba cari temeenn #kediri #FilmJUMBO,haaaiii teman teman kediri aku ada rencana nonton jumbooo minggu besok apakah ada yang mau nonton barengan sama akuu hihi lagi coba cari temeenn,"['haaaiii', 'teman', 'teman', 'kediri', 'aku', 'ada', 'rencana', 'nonton', 'jumbooo', 'minggu', 'besok', 'apakah', 'ada', 'yang', 'mau', 'nonton', 'barengan', 'sama', 'akuu', 'hihi', 'lagi', 'coba', 'cari', 'temeenn']","['haaaiii', 'teman', 'teman', 'kediri', 'rencana', 'nonton', 'jumbooo', 'minggu', 'besok', 'nonton', 'barengan', 'akuu', 'hihi', 'coba', 'cari', 'temeenn']",haaaiii teman teman diri rencana nonton jumbooo minggu besok nonton bareng akuu hihi coba cari temeenn
Setelah dibaca secara lengkap lirik lagu 'Gara gara sebotol minuman' ternyata ada pesan moral BAHAYA miras bagi tubuh otak dan keuangan. Boboiboi #Hearts2Hearts Malam Gita #FilmJUMBO https://t.co/nYghyMgPL2,setelah dibaca secara lengkap lirik lagu gara gara sebotol minuman ternyata ada pesan moral bahaya miras bagi tubuh otak dan keuangan boboiboi malam gita,"['setelah', 'dibaca', 'secara', 'lengkap', 'lirik', 'lagu', 'gara', 'gara', 'sebotol', 'minuman', 'ternyata', 'ada', 'pesan', 'moral', 'bahaya', 'miras', 'bagi', 'tubuh', 'otak', 'dan', 'keuangan', 'boboiboi', 'malam', 'gita']","['dibaca', 'lengkap', 'lirik', 'lagu', 'gara', 'gara', 'sebotol', 'minuman', 'pesan', 'moral', 'bahaya', 'miras', 'tubuh', 'otak', 'keuangan', 'boboiboi', 'malam', 'gita']",baca lengkap lirik lagu gara gara botol minum pesan moral bahaya miras tubuh otak uang boboiboi malam gita
Dipikir pikir keknya suara Ayunda Risu cocok banget nyanyiin Selalu Ada di Nadimu #FilmJUMBO #RisuAdaDiNadimu #Risuggestion @Adriandhy @laleilmanino https://t.co/gr1UQ8Z6s4,dipikir pikir keknya suara ayunda risu cocok banget nyanyiin selalu ada di nadimu,"['dipikir', 'pikir', 'keknya', 'suara', 'ayunda', 'risu', 'cocok', 'banget', 'nyanyiin', 'selalu', 'ada', 'di', 'nadimu']","['dipikir', 'pikir', 'keknya', 'suara', 'ayunda', 'risu', 'cocok', 'banget', 'nyanyiin', 'nadimu']",pikir pikir kek suara ayunda risu cocok banget nyanyiin nadi
Sayang banget stikernya terbatas #FilmJUMBO https://t.co/qZiyJBzhE7,sayang banget stikernya terbatas,"['sayang', 'banget', 'stikernya', 'terbatas']","['sayang', 'banget', 'stikernya', 'terbatas']",sayang banget stiker batas
Berhasil menepati janji pada diri sendiri #FilmJUMBO https://t.co/i1tclWmeuz,berhasil menepati janji pada diri sendiri,"['berhasil', 'menepati', 'janji', 'pada', 'diri', 'sendiri']","['berhasil', 'menepati', 'janji']",hasil tepat janji
duh gusti akhirnya kepegang juga ini wkwk. jumbonya dulu ya gess dicicil temen2nya ngantri dulu sambil menemani perjalanan jumbo ke 7 juta atau sekalian 10 juta cihuyyy #FanartJUMBO #FilmJUMBO #wip https://t.co/LhrNsG53dq,duh gusti akhirnya kepegang juga ini wkwk jumbonya dulu ya gess dicicil temen2nya ngantri dulu sambil menemani perjalanan jumbo ke 7 juta atau sekalian 10 juta cihuyyy,"['duh', 'gusti', 'akhirnya', 'kepegang', 'juga', 'ini', 'wkwk', 'jumbonya', 'dulu', 'ya', 'gess', 'dicicil', 'temen2nya', 'ngantri', 'dulu', 'sambil', 'menemani', 'perjalanan', 'jumbo', 'ke', '7', 'juta', 'atau', 'sekalian', '10', 'juta', 'cihuyyy']","['duh', 'gusti', 'kepegang', 'wkwk', 'jumbonya', 'ya', 'gess', 'dicicil', 'temen2nya', 'ngantri', 'menemani', 'perjalanan', 'jumbo', '7', 'juta', '10', 'juta', 'cihuyyy']",duh gusti pegang wkwk jumbo ya gess cicil temen2nya ngantri tani jalan jumbo 7 juta 10 juta cihuyyy
